year,annual_cost_increase,total_costs,initial_cost,continuing_cost,last_year_cost,is_trend_incidence,is_trend_survival,continuing_to_initial_ratio,last_year_to_initial_ratio,initial_cost_pct,continuing_cost_pct,last_year_cost_pct,cancer_site_AllSites,cancer_site_Bladder,cancer_site_Brain,cancer_site_Breast,cancer_site_Cervix,cancer_site_Colorectal,cancer_site_Esophagus,cancer_site_Head_Neck,cancer_site_Kidney,cancer_site_Leukemia,cancer_site_Lung,cancer_site_Lymphoma,cancer_site_Melanoma,cancer_site_Other,cancer_site_Ovary,cancer_site_Pancreas,cancer_site_Prostate,cancer_site_Stomach,cancer_site_Uterus,sex_Both sexes,sex_Females,sex_Males,age_All ages,scenario_base_case,scenario_trend_both,scenario_trend_incidence,scenario_trend_survival
2010,5.0,11672.9,4393.4,6169.5,1109.9,True,True,1.4042654891428052,0.2526289434151227,37.6376050510156,52.85318986712814,9.508348396713757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2010,0.0,1820.1,832.8,230.1,757.3,False,False,0.27629682997118155,0.9093419788664745,45.755727707268825,12.642162518542937,41.607603977803414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2010,0.0,1697.0,746.5,226.2,724.3,True,False,0.3030140656396517,0.970261219022103,43.989393046552735,13.329404832056571,42.68120212139069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2010,0.0,1839.8,832.8,234.1,773.0,False,True,0.28109990393852063,0.9281940441882806,45.265789759756494,12.724209153168822,42.015436460484835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2010,0.0,1715.3,746.5,229.9,738.9,True,True,0.30797052913596784,0.9898191560616209,43.52008395032939,13.402903282224685,43.07701276744593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2010,2.0,1715.3,746.5,229.9,738.9,True,True,0.30797052913596784,0.9898191560616209,43.52008395032939,13.402903282224685,43.07701276744593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2010,5.0,1715.3,746.5,229.9,738.9,True,True,0.30797052913596784,0.9898191560616209,43.52008395032939,13.402903282224685,43.07701276744593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2010,0.0,2622.6,1060.3,791.5,770.7,False,False,0.7464868433462228,0.726869753843252,40.4293449248837,30.17997407153207,29.386867993594144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2010,0.0,2544.5,1000.8,783.4,760.2,True,False,0.7827737809752199,0.7595923261390888,39.33189231676164,30.787974061701707,29.876203576341133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2010,0.0,2622.2,1060.3,791.2,770.7,False,True,0.7462039045553146,0.726869753843252,40.43551216535734,30.17313706048357,29.391350774159108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2010,0.0,2544.2,1000.8,783.1,760.2,True,True,0.7824740207833734,0.7595923261390888,39.33653014700103,30.779812907790273,29.8797264366009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2010,2.0,2544.2,1000.8,783.1,760.2,True,True,0.7824740207833734,0.7595923261390888,39.33653014700103,30.779812907790273,29.8797264366009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2010,5.0,2544.2,1000.8,783.1,760.2,True,True,0.7824740207833734,0.7595923261390888,39.33653014700103,30.779812907790273,29.8797264366009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2010,0.0,19424.8,4016.4,10584.7,4823.7,False,False,2.6353699830694155,1.2010008963250671,20.676660763559987,54.49065112639513,24.83268811004489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2010,0.0,20599.0,4430.3,10925.6,5243.1,True,False,2.466108389951019,1.1834638737782994,21.507354725957573,53.039467935336674,25.453177338705764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2010,0.0,19844.7,4016.4,10931.3,4897.0,False,True,2.7216661687082957,1.2192510706104969,20.239157054528413,55.08422903848383,24.67661390698776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2010,0.0,21019.6,4430.3,11268.3,5321.0,True,True,2.54346206803151,1.2010473331377107,21.07699480484881,53.60853679423015,25.314468400921047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,2.0,21019.6,4430.3,11268.3,5321.0,True,True,2.54346206803151,1.2010473331377107,21.07699480484881,53.60853679423015,25.314468400921047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,5.0,21019.6,4430.3,11268.3,5321.0,True,True,2.54346206803151,1.2010473331377107,21.07699480484881,53.60853679423015,25.314468400921047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,127758.4,41204.7,48073.5,38480.2,False,False,1.1666994299194025,0.9338789021640735,32.25204761487307,37.62844556600584,30.11950681912109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,125033.9,38926.8,47986.1,38121.0,True,False,1.2327265534284861,0.9792996084959462,31.13299673128648,38.378471758459106,30.48853151025442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,128953.1,41204.7,48788.0,38960.3,False,True,1.1840396847932397,0.9455304855999438,31.95324501698679,37.8339101580342,30.212767277405504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,126201.7,38926.8,48684.3,38590.6,True,True,1.25066278245322,0.9913632767142431,30.844909379192202,38.57658018869793,30.57851043210987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,127631.8,39705.4,48684.3,39242.1,True,True,1.2261380064172631,0.9883315619537896,31.109331686930688,38.14433393558659,30.746334377482725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,129776.9,40873.2,48684.3,40219.4,True,True,1.1911056633686623,0.9840041885636555,31.494973296480346,37.51384106108252,30.99118564243714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,4049.4,996.9,1928.2,1124.3,False,False,1.9341960076236333,1.1277961681211757,24.618461994369532,47.61693090334371,27.76460710228676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,3931.3,931.5,1896.9,1102.9,True,False,2.0363929146537845,1.1840042941492217,23.69445221682395,48.251214610942945,28.054333172233104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,4059.7,996.9,1934.7,1128.1,False,True,1.940716220282877,1.1316079847527334,24.556001675000616,47.656230755967194,27.787767569032194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,3941.2,931.5,1903.2,1106.5,True,True,2.043156199677939,1.1878690284487385,23.63493352278494,48.289860956054,28.075205521161067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,3976.4,950.2,1903.2,1123.1,True,True,2.0029467480530414,1.1819616922753102,23.895986319283775,47.8623880897294,28.244140428528315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,4029.2,978.1,1903.2,1147.9,True,True,1.9458133115223393,1.1736018811982416,24.275290380224362,47.23518316291076,28.489526456864887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,4576.8,1280.8,1092.7,2203.3,False,False,0.8531386633354154,1.7202529668956903,27.984618073763322,23.874759657402553,48.14062226883412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,4535.1,1251.8,1090.6,2192.7,True,False,0.8712254353730627,1.751637641795814,27.60247844589976,24.047981301404594,48.34954025269563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,4621.9,1280.8,1103.6,2237.6,False,True,0.8616489693941286,1.7470331043098064,27.71154719920379,23.877626084510702,48.412990328652725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,4579.6,1251.8,1101.3,2226.5,True,True,0.8797731266975555,1.7786387601853333,27.334265001310154,24.047951786182196,48.61778321250764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,4647.3,1276.8,1101.3,2269.1,True,True,0.862546992481203,1.7771773182957393,27.47401717126073,23.69763088244787,48.826200159232236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,4748.8,1314.4,1101.3,2333.1,True,True,0.8378727936701156,1.7750304321363357,27.67857142857143,23.191121967654986,49.13030660377358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,16909.4,6127.0,6959.1,3823.3,False,False,1.1358087155214625,0.6240084870246451,36.23428388943427,41.15521544229836,22.610500668267353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2011,0.0,16247.3,5684.6,6828.5,3734.2,True,False,1.2012278788305244,0.6568975829433908,34.987967231478464,42.028521662060776,22.983511106460767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2011,0.0,16929.1,6127.0,6971.5,3830.6,False,True,1.1378325444752735,0.625199934715195,36.1921188958657,41.1805707332345,22.627310370899814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2011,0.0,16266.0,5684.6,6840.3,3741.1,True,True,1.2033036625268267,0.65811138866411,34.94774375999016,42.05274806344522,22.99950817656461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,2.0,16452.6,5798.3,6840.3,3814.0,True,True,1.179707845402963,0.6577790041908835,35.24245408020617,41.57579956967288,23.181746350120953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,5.0,16732.5,5968.9,6840.3,3923.4,True,True,1.1459900484176315,0.6573070414984336,35.672493650082174,40.880322725235324,23.447781264007173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,0.0,1546.2,493.4,367.1,685.7,False,False,0.7440210782326714,1.3897446291041753,31.910490234122364,23.74207735092485,44.347432414952785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2011,0.0,1377.3,375.7,352.9,648.7,True,False,0.9393132818738354,1.7266435986159172,27.278007696217237,25.622594932113557,47.09939737166921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2011,0.0,1546.8,493.4,367.2,686.1,False,True,0.744223753546818,1.390555330360762,31.89811223170416,23.739332816136542,44.35608999224205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2011,0.0,1377.7,375.7,353.0,649.0,True,True,0.9395794516901783,1.7274421080649456,27.270087827538646,25.622414168541773,47.107498003919574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,2.0,1397.1,383.2,353.0,660.9,True,True,0.9211899791231734,1.724686847599165,27.428244220170356,25.26662372056403,47.305132059265624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,5.0,1426.2,394.5,353.0,678.7,True,True,0.8948035487959443,1.7204055766793411,27.66091712242322,24.751086804094797,47.58799607348198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,0.0,14414.5,6038.9,3984.4,4391.2,False,False,0.6597890344267996,0.7271522959479375,41.89462000069374,27.641610877935413,30.46376912137084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,13401.6,5295.0,3892.2,4214.4,True,False,0.735070821529745,0.7959206798866855,39.51020773638969,29.04280085959885,31.44699140401146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,14480.8,6038.9,4014.0,4427.9,False,True,0.6646905893457418,0.7332295616751395,41.702806474780395,27.719463013093197,30.5777305121264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,13462.2,5295.0,3919.2,4247.9,True,True,0.7401699716713881,0.802247403210576,39.33235281009047,29.112626465213708,31.554277904057283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,13633.0,5400.9,3919.2,4312.9,True,True,0.7256568349719491,0.7985520931696569,39.61637203843614,28.747891146482797,31.63573681508105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,13889.4,5559.7,3919.2,4410.4,True,True,0.7049301221288918,0.7932802129611309,40.028366956096015,28.21720160698086,31.753711463418142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,1377.3,591.0,153.8,632.5,False,False,0.26023688663282574,1.0702199661590523,42.910041385319104,11.166775575401148,45.92318303927975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,1359.5,579.5,152.8,627.1,True,False,0.26367558239861955,1.08213977566868,42.62596542846635,11.239426259654286,46.127252666421484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,1429.1,591.0,164.5,673.6,False,True,0.27834179357022,1.1397631133671744,41.354698761458266,11.510741025820446,47.1345602127213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,1410.8,579.5,163.5,667.8,True,True,0.28213977566867987,1.1523727351164796,41.075985256592006,11.589169265664871,47.33484547774312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,1434.4,591.1,163.5,679.8,True,True,0.27660294366435456,1.1500592116393165,41.20886781929727,11.398494143892917,47.39263803680981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,1469.9,608.5,163.5,697.9,True,True,0.2686935086277732,1.1469186524239934,41.39737397101844,11.123205660248995,47.47942036873256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,3700.4,1101.0,1024.8,1574.6,False,False,0.9307901907356948,1.430154405086285,29.753540157820773,27.694303318560152,42.55215652361907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,3548.9,999.9,1010.7,1538.3,True,False,1.010801080108011,1.5384538453845384,28.174927442306064,28.479247090647807,43.345825467046126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,3707.7,1101.0,1027.5,1579.1,False,True,0.9332425068119891,1.4342415985467756,29.694959139088922,27.712598106642933,42.58974566442808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,3555.8,999.9,1013.4,1542.5,True,True,1.0135013501350134,1.5426542654265427,28.120254232521514,28.49991563080038,43.3798301366781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,3604.4,1019.9,1013.4,1571.2,True,True,0.9936268261594274,1.5405431905088736,28.295971590278548,28.1156364443458,43.59116635223616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,3677.3,1049.9,1013.4,1614.1,True,True,0.965234784265168,1.5373845128107437,28.55083893073723,27.558262855899706,43.893617599869465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,3923.9,1152.3,1646.5,1125.1,False,False,1.428881367699384,0.9763950360149266,29.366191798975507,41.96080430184255,28.673003899181932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,4153.2,1311.1,1680.1,1161.9,True,False,1.2814430630768057,0.8862024254442835,31.568429163054994,40.453144563228356,27.976018491765387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,3949.9,1152.3,1661.8,1135.8,False,True,1.4421591599409875,0.9856808122884665,29.172890452922857,42.071951188637684,28.755158358439452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,4181.6,1311.1,1696.8,1173.6,True,True,1.2941804591564336,0.895126229883304,31.354027166634772,40.57776927491869,28.06581212932848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,4225.5,1337.4,1696.8,1191.3,True,True,1.2687303723642889,0.8907581875280394,31.650692225772097,40.15619453319134,28.19311324103656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,4291.4,1376.7,1696.8,1217.8,True,True,1.232512529962955,0.8845790658821819,32.080439949666776,39.53954420468845,28.377685603765674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,5581.7,809.8,2160.8,2611.1,False,False,2.6683131637441346,3.2243763892319093,14.508124764856584,38.7122202913091,46.779654943834316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,5439.7,771.8,2118.9,2549.1,True,False,2.7454003627882875,3.302798652500648,14.188282442046434,38.95251576373697,46.86104013088957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,5627.8,809.8,2180.6,2637.4,False,True,2.6927636453445296,3.2568535440849598,14.389281779736308,38.746934859092356,46.86378336117133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,5483.8,771.8,2137.8,2574.3,True,True,2.769888572168956,3.3354495983415395,14.074182136474706,38.98391626244575,46.94372515409023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,5545.7,787.2,2137.8,2620.7,True,True,2.7157012195121952,3.329141260162601,14.194781542456319,38.54878554555782,47.25643291198586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,5638.5,810.3,2137.8,2690.4,True,True,2.638282117734173,3.3202517586079234,14.370843309390793,37.91433891992552,47.714817770683695,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,12375.1,5355.9,1885.9,5133.3,False,False,0.35211635766164423,0.9584383576989862,43.279650265452396,15.23947281234091,41.48087692220669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,11446.9,4773.0,1837.3,4836.6,True,False,0.38493609888958724,1.0133249528598367,41.696878630895704,16.050633796049585,42.25248757305472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,12477.9,5355.9,1914.7,5207.3,False,True,0.35749360518306916,0.9722548964693143,42.92308801961868,15.344729481723688,41.73218249865763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,11539.6,4773.0,1863.3,4903.3,True,True,0.3903834066624764,1.0272993924156715,41.36191895732954,16.14700682865957,42.49107421401088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,11726.5,4868.5,1863.3,4994.7,True,True,0.3827256855294238,1.0259217418095923,41.5170767066047,15.889651643712957,42.59327164968234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,12006.7,5011.7,1863.3,5131.8,True,True,0.3717900113733863,1.0239639244168646,41.74086135241157,15.518835316948035,42.74113619895558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,12451.3,3215.0,5023.0,4213.3,False,False,1.5623639191290823,1.3105132192846034,25.820597046091574,40.34116919518444,33.83823375872399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,12379.4,3164.8,5013.6,4200.9,True,False,1.58417593528817,1.3273824570273,25.56505161801057,40.499539557652234,33.93460103074462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,12515.3,3215.0,5056.4,4243.8,False,True,1.5727527216174182,1.32,25.688557205979883,40.4017482601296,33.90889551189345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,12442.8,3164.8,5046.8,4231.1,True,True,1.5946663296258847,1.336924924165824,25.434789597196776,40.560002571768415,34.00440415340599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,12580.5,3228.1,5046.8,4305.5,True,True,1.5633964251417243,1.3337566989870202,25.65955248201582,40.11605262111999,34.223600015897624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,12787.0,3323.1,5046.8,4417.0,True,True,1.5187024164184046,1.3291805843940898,25.988112927191683,39.46820990068038,34.542895127864234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,2446.0,498.9,1607.3,339.8,False,False,3.2216877129685306,0.681098416516336,20.396565821749796,65.7113654946852,13.892068683565004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,2575.5,585.1,1634.5,355.9,True,False,2.793539565886173,0.6082720902409844,22.717918850708603,63.46340516404582,13.818675985245582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,2448.5,498.9,1609.3,340.4,False,True,3.2256965323712166,0.6823010623371417,20.37574024913212,65.7259546661221,13.902389217888503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,2578.3,585.1,1636.7,356.6,True,True,2.7972996069048026,0.6094684669287301,22.693247488655317,63.47981227940891,13.83081875654501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,2596.7,596.8,1636.7,363.3,True,True,2.7424597855227884,0.6087466487935658,22.983016906073093,63.029999614895836,13.99083452073786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,5.0,2624.4,614.4,1636.7,373.4,True,True,2.6638997395833335,0.6077473958333334,23.411065386374027,62.36473098613017,14.228014022252705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,0.0,5216.4,1409.0,1687.4,2119.9,False,False,1.1975869410929738,1.504542228530873,27.010965416762524,32.34797944942873,40.63913810290622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2011,0.0,4704.2,1045.9,1644.0,2014.3,True,False,1.5718519934984223,1.9259011377760777,22.233323413120193,34.94749372900812,42.81918285787169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2011,0.0,5252.4,1409.0,1701.1,2142.3,False,True,1.2073101490418736,1.5204400283889286,26.825832000609246,32.387099230827815,40.78706876856295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2011,0.0,4734.1,1045.9,1655.3,2032.8,True,True,1.5826560856678458,1.9435892532746915,22.09290044570246,34.96546334044485,42.93952387993494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2011,2.0,4794.0,1066.8,1655.3,2071.8,True,True,1.551649793775778,1.94206974128234,22.25281602002503,34.52857738840217,43.21652065081352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2011,5.0,4883.9,1098.2,1655.3,2130.4,True,True,1.507284647605172,1.9399016572573302,22.486127889596432,33.89299535207519,43.62087675832839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2011,0.0,2324.0,1466.3,105.1,752.6,False,False,0.07167701016163132,0.5132646798063153,63.09380378657487,4.522375215146299,32.38382099827883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011,0.0,2307.8,1454.8,104.8,748.2,True,False,0.07203739345614517,0.514297497937861,63.038391541728046,4.541121414333997,32.42048704393795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2011,0.0,2393.9,1466.3,119.8,807.8,False,True,0.08170224374275387,0.5509104548864489,61.25151426542461,5.004386148126487,33.74409958644889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2011,0.0,2377.2,1454.8,119.4,803.0,True,True,0.08207313720098983,0.5519659059664559,61.198048123843186,5.0227158001009595,33.77923607605587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2011,2.0,2421.6,1483.9,119.4,818.3,True,True,0.08046364310263494,0.5514522541950265,61.277667657746946,4.9306243805748275,33.79170796167823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
